COMID,LAKE_NAME,LON_NAD83,LAT_NAD83,VARIABLE,THRESHOLD,BLOOM_MAG,PROB_EXCEED,CI_97.5PERC,CI_2.5PERC
120053426,Alcove Reservoir,-73.93969687,42.47289191,microcystin,0.2,0.000621394,0.112341792,0.172133344,0.071524828
120053436,Jackson Meadows Reservoir,-120.5516543,39.49792858,microcystin,0.2,0.003084309,0.121323884,0.182064084,0.078893264
120053442,Lake San Antonio,-120.9807217,35.85877703,microcystin,0.2,0.01424915,0.170065063,0.235448104,0.119989135
120053458,Lake Anna,-77.84528265,38.06389841,microcystin,0.2,0.000316185,0.111270083,0.170942931,0.070652667
120053465,Smith Mountain Lake,-79.68434606,37.04221635,microcystin,0.2,0.000300826,0.11121639,0.170883256,0.070609014
120053478,Rye Pitch Reservoir,-118.2877882,40.69658925,microcystin,0.2,0.027586504,0.247207756,0.322538189,0.184675083
120053521,Union Falls Pond,-73.92114181,44.49786759,microcystin,0.2,0.001711674,0.116244085,0.176457238,0.07471364
120053540,Goose Lake,-100.0086185,46.54934896,microcystin,0.2,0.069301495,0.589396984,0.725872673,0.437617812
120053557,Lake Francis Case,-98.77843313,43.14630614,microcystin,0.2,0.000673547,0.11252582,0.172337623,0.071674752
120053566,Lake Jocassee,-82.9331532,34.97503952,microcystin,0.2,0.000372593,0.11146748,0.171162293,0.070813189
120053569,Table Rock Lake,-93.47537256,36.59901462,microcystin,0.2,0.000481949,0.111851034,0.171588394,0.071125249
120053586,Lake Jocassee,-82.90952416,35.01075089,microcystin,0.2,0.000282373,0.111151908,0.170811585,0.070556595
120053587,Roanoke Rapids Lake,-77.74392792,36.4814097,microcystin,0.2,0.000515526,0.111969031,0.171719446,0.071221293
120053614,Lake Leelanau,-85.75555228,45.00600547,microcystin,0.2,0.000522864,0.111994835,0.171748103,0.071242298
120053668,Pymatuning Swamp (historical),-80.52142792,41.58278788,microcystin,0.2,0.036070796,0.307132946,0.393876803,0.232175116
120053722,Sacandaga Lake,-74.42256167,43.48307487,microcystin,0.2,0.001091695,0.11401085,0.173984693,0.072886255
120053725,Lake Saint Lawrence,-75.04754972,44.93502231,microcystin,0.2,0.000464528,0.111789853,0.171520438,0.071075458
120053727,Lake George,-73.57741196,43.59433686,microcystin,0.2,0.000315041,0.111266085,0.170938488,0.070649416
120053749,Pathfinder Reservoir,-106.9844805,42.52296186,microcystin,0.2,0.041863762,0.352351385,0.449148768,0.266329041
120053784,Lake Tahoe,-120.0333197,39.09596532,microcystin,0.2,0.00203758,0.117433204,0.177771781,0.075689252
120053831,Navajo Reservoir,-107.4597269,36.8968569,microcystin,0.2,0.001012344,0.113727735,0.173670871,0.072655058
120053836,Millerton Lake,-119.6853294,37.00391103,microcystin,0.2,0.000852682,0.113159931,0.173041221,0.072191702
120053883,Lake Thomas A Edison,-118.9750471,37.38089835,microcystin,0.2,0.00305172,0.121201092,0.181928806,0.078791876
120053896,Lake Bistineau,-93.35683735,32.42492485,microcystin,0.2,0.002662802,0.119743954,0.180322594,0.077590037
120053921,Mono Lake,-119.0185603,37.96742489,microcystin,0.2,0.000896736,0.113316351,0.173214713,0.072319305
120053977,Lewis Lake,-110.6293144,44.30499091,microcystin,0.2,0.002726188,0.119980402,0.180583349,0.077784892
120053978,Heart Lake,-110.4920097,44.27011206,microcystin,0.2,0.002068637,0.117547068,0.177897585,0.075782763
120053987,C J Strike Reservoir,-115.9335732,43.00149407,microcystin,0.2,0.011301473,0.155855357,0.219872361,0.107899303
120053988,C J Strike Reservoir,-115.8736479,42.912866,microcystin,0.2,0.066912328,0.56880878,0.704114986,0.422386193
120053990,Arrow Rock/Lucky Resevoir,-115.9075407,43.59430801,microcystin,0.2,0.001387085,0.115070181,0.175158172,0.073752265
120053992,Lake Lowell,-116.6655727,43.5470749,microcystin,0.2,0.052141439,0.438979956,0.555149518,0.329133877
120054019,Crump Lake,-119.817145,42.29994518,microcystin,0.2,0.007829773,0.140377989,0.202955342,0.094800268
120054054,Upper Klamath Lake,-121.8628148,42.35041279,microcystin,0.2,0.192803014,0.991237395,0.998792935,0.939264363
120054056,Cascade Reservoir,-116.1020358,44.60346486,microcystin,0.2,0.017362946,0.18617427,0.253227853,0.133697342
120054057,Snake River,-116.9993685,44.75754843,microcystin,0.2,0.019790719,0.199532707,0.268110294,0.145020346
120054065,Flathead Lake,-114.13341,47.88593818,microcystin,0.2,0.001372629,0.115018137,0.175100548,0.073709685
120054083,Shasta Lake,-122.2541896,40.76439588,microcystin,0.2,0.000777382,0.112893001,0.172745095,0.071974024
120054084,Shasta Lake,-122.2837503,40.79754046,microcystin,0.2,0.000756647,0.112819597,0.172663648,0.071914181
120054085,Shasta Lake,-122.3415699,40.75386989,microcystin,0.2,0.000747324,0.112786605,0.172627039,0.071887286
12016828,Muskallonge Lake,-85.63260637,46.6683371,microcystin,0.2,0.014169059,0.169665719,0.235009242,0.119649073
12016912,Betsy Lake,-85.27214335,46.62621636,microcystin,0.2,0.00416758,0.125466871,0.186621976,0.08232368
12017844,Grand Sable Lake,-86.04039022,46.63813091,microcystin,0.2,0.00137837,0.115038803,0.175123429,0.073726592
12017908,Beaver Lake,-86.34063738,46.56759046,microcystin,0.2,0.001293489,0.114733603,0.174785453,0.073476951
12020378,Au Train Lake,-86.84034515,46.40175044,microcystin,0.2,0.002962859,0.120866822,0.181560488,0.078515958
12024874,Ives Lake,-87.84959188,46.84724709,microcystin,0.2,0.003324016,0.122230366,0.183062383,0.079642259
12024896,Lake Independence,-87.69741723,46.80602809,microcystin,0.2,0.005605524,0.131152937,0.192860674,0.087059591
12025120,Dead River Storage Basin,-87.71757284,46.60222411,microcystin,0.2,0.007149653,0.137500983,0.199809582,0.092379523
12026156,Silver Lake Basin,-87.82644482,46.66119322,microcystin,0.2,0.001346311,0.114923446,0.174995695,0.073632221
12038373,Hartwell Lake,-82.82333913,34.5087338,microcystin,0.2,0.000473411,0.111821045,0.171555085,0.071100843
12076080,Lake Oroville,-121.3793171,39.53449597,microcystin,0.2,0.001017729,0.113746929,0.173692149,0.072670728
12116192,Lake Margrethe,-84.79163874,44.64941345,microcystin,0.2,0.000361393,0.111428261,0.171118713,0.070781292
12116874,Manistee Lake,-85.02111805,44.78230669,microcystin,0.2,0.000802043,0.11298036,0.172842018,0.072045254
12117484,Fife Lake,-85.34445969,44.56686063,microcystin,0.2,0.001225098,0.114488206,0.174513631,0.073276314
12119626,Hodenpyl Dam Pond,-85.79689834,44.37043316,microcystin,0.2,0.000474563,0.11182509,0.171559577,0.071104134
12121410,Bear Lake,-86.15422309,44.43372479,microcystin,0.2,0.000832532,0.113088449,0.172961928,0.0721334
12128106,Houghton Lake,-84.72628691,44.33854704,microcystin,0.2,0.005868767,0.13221727,0.194026733,0.087949304
12129764,Lake Missaukee,-85.23952591,44.32160491,microcystin,0.2,0.001191514,0.114367869,0.174380314,0.073177956
12129844,Lake Mitchell,-85.48183584,44.24710638,microcystin,0.2,0.020853263,0.20560137,0.274920138,0.150141557
12129858,Lake Cadillac,-85.42663171,44.24102799,microcystin,0.2,0.019071552,0.195502119,0.263604848,0.141610387
12132114,Hardy Dam Pond,-85.58084718,43.50835379,microcystin,0.2,0.007165255,0.137566419,0.199881149,0.092434519
12133784,Hardy Dam Pond,-85.62204249,43.49458343,microcystin,0.2,0.005594076,0.131106815,0.192810133,0.087021058
12133852,Fremont Lake,-85.96715194,43.45026431,microcystin,0.2,0.00049275,0.111888979,0.17163054,0.071156133
12133946,Hess Lake,-85.76812404,43.3865425,microcystin,0.2,0.07197828,0.612094201,0.749138913,0.454680288
12133992,Whitefish Lake,-85.53943931,43.33112401,microcystin,0.2,0.000435731,0.111688786,0.171408169,0.070993219
12135050,Muskegon Lake,-86.29214545,43.22922253,microcystin,0.2,0.016536934,0.181789433,0.248372032,0.129969596
12188769,Mud Lake,-85.11902006,46.32205186,microcystin,0.2,0.000749836,0.112795492,0.172636901,0.071894531
12200548,Grand Lake,-83.53412841,45.30956366,microcystin,0.2,0.000563953,0.112139408,0.171908645,0.071360005
12200566,Lake Augusta,-83.65596624,45.30197572,microcystin,0.2,0.024289679,0.226157755,0.29823809,0.167344081
12200632,Long Lake,-83.47784452,45.20465402,microcystin,0.2,0.000431463,0.111673815,0.171391538,0.070981038
12205924,East Lake,-84.80410688,46.12798295,microcystin,0.2,0.014510071,0.171371227,0.236884077,0.121101412
12206940,Trout Lake,-85.0450266,46.1821429,microcystin,0.2,0.003917867,0.124501221,0.185560662,0.081522499
12213897,Millecoquins Lake,-85.51319943,46.1523471,microcystin,0.2,0.001003803,0.113697297,0.173637126,0.072630208
12214111,Milakokia Lake,-85.80703051,46.07754249,microcystin,0.2,0.001733794,0.116324461,0.176546134,0.074779528
12215797,Round Lake,-84.87059858,45.96129466,microcystin,0.2,0.016404474,0.181093796,0.247602882,0.129377858
12216261,McDonald Lake,-85.97465043,45.98511645,microcystin,0.2,0.003540928,0.123055663,0.183970749,0.080324958
12216609,Gulliver Lake,-86.02771862,45.98266678,microcystin,0.2,0.003998017,0.12481047,0.185900612,0.081778973
12219860,North Manistique Lake,-85.73712912,46.287338,microcystin,0.2,0.000407191,0.111588702,0.17129698,0.070911793
12219918,Manistique Lake,-85.75358879,46.23338275,microcystin,0.2,0.001498973,0.115473663,0.175604828,0.074082499
12220020,South Manistique Lake,-85.77266233,46.16566318,microcystin,0.2,0.001461146,0.115337117,0.17545369,0.073970718
12226923,Lake Leelanau,-85.70861742,44.87494475,microcystin,0.2,0.000565684,0.112145501,0.171915411,0.071364967
12226981,Little Traverse Lake,-85.84375953,44.9213874,microcystin,0.2,0.000572535,0.112169627,0.171942199,0.071384612
12227015,Lime Lake,-85.8417272,44.89361842,microcystin,0.2,0.000882154,0.113264557,0.173157269,0.072277048
12227045,Glen Lake,-85.9636391,44.86876461,microcystin,0.2,0.000572663,0.112170077,0.171942698,0.071384979
12227241,Long Lake,-85.76274751,44.74063661,microcystin,0.2,0.000719247,0.112687299,0.172516839,0.071806343
12227349,Lake Ann,-85.84837355,44.71579393,microcystin,0.2,0.001062101,0.113905189,0.173867582,0.072799958
12227547,Duck Lake,-85.75170826,44.63052394,microcystin,0.2,0.000406024,0.111584611,0.171292435,0.070908465
12227565,Green Lake,-85.78191033,44.60435371,microcystin,0.2,0.00061127,0.1123061,0.172093721,0.071495757
12228317,Little Platte Lake,-86.06856397,44.70311218,microcystin,0.2,0.042404939,0.356730435,0.454531804,0.269572955
12228323,Platte Lake,-86.09279261,44.69005483,microcystin,0.2,0.000932966,0.113445134,0.173357533,0.072424387
12228333,Crystal Lake,-86.17224636,44.66161068,microcystin,0.2,0.000671276,0.112517802,0.172328724,0.071668219
12228383,Upper Herring Lake,-86.181869,44.56024085,microcystin,0.2,0.002322177,0.118480213,0.178928142,0.076549711
12231284,Crystal Lake,-84.92644198,43.26287454,microcystin,0.2,0.000717252,0.112680244,0.17250901,0.071800593
12254814,Austin Lake,-85.55124856,42.17592775,microcystin,0.2,0.000550888,0.112093419,0.171857579,0.07132256
12254844,Indian Lake,-85.48587047,42.15136057,microcystin,0.2,0.000474679,0.111825497,0.171560029,0.071104465
12257446,Coldwater Lake,-84.97779889,41.82116497,microcystin,0.2,0.00407796,0.125119571,0.186240338,0.082035423
12258766,Diamond Lake,-85.98825838,41.89896931,microcystin,0.2,0.0004801,0.111844536,0.171581177,0.071119961
12258952,Klinger Lake,-85.54513256,41.8050437,microcystin,0.2,0.000341755,0.111359527,0.171042333,0.070725396
12259344,Crooked Lake,-85.04157388,41.67341397,microcystin,0.2,0.003609779,0.123318627,0.18426008,0.08054264
12295714,Lake Bowdain,-107.7044694,48.38739909,microcystin,0.2,0.215984746,0.9961205,0.999594249,0.963978743
1230577,Williams Fork Reservoir,-106.2101087,40.01526352,microcystin,0.2,0.001659328,0.116054072,0.176247058,0.074557908
1233435,Grand Lake,-105.8172625,40.24521195,microcystin,0.2,0.007448973,0.138760995,0.201187494,0.093439029
1233515,Lake Granby,-105.8643539,40.16117577,microcystin,0.2,0.002365271,0.118639455,0.179103931,0.076680696
12394516,Pishkun Reservoir,-112.4617662,47.68287539,microcystin,0.2,0.001447327,0.115287266,0.175398507,0.073929915
12394530,Freezeout Lake,-112.056639,47.66167563,microcystin,0.2,0.048207158,0.405061723,0.513900852,0.304818986
12394688,Willow Creek Reservoir,-112.4485198,47.55763659,microcystin,0.2,0.000841741,0.113121111,0.172998159,0.072160038
12501407,Larks Lake,-84.93006421,45.60468511,microcystin,0.2,0.044251132,0.371846726,0.473124305,0.280698708
12501413,Douglas Lake,-84.6912618,45.57839194,microcystin,0.2,0.002861129,0.120485115,0.181139792,0.078201038
12502183,Crooked Lake,-84.83397076,45.41125002,microcystin,0.2,0.000457405,0.111764847,0.171492662,0.07105511
12537688,Four Horns Lake,-112.7115749,48.35165283,microcystin,0.2,0.001654438,0.116036333,0.176227435,0.074543372
12575566,Arrowwood Lake,-98.83805243,47.28936079,microcystin,0.2,0.109749017,0.857134226,0.944178684,0.680314683
1259469,White Rock Lake,-96.71957959,32.83672651,microcystin,0.2,0.021018752,0.206558767,0.275997432,0.150947919
12617516,Martinsdale Reservoir,-110.2799095,46.44337656,microcystin,0.2,0.010881837,0.153913124,0.217748247,0.106250084
12619462,Deadmans Basin Reservoir,-109.4251649,46.34397759,microcystin,0.2,0.000712463,0.112663314,0.172490222,0.071786795
1262105,Trinidad Lake,-96.09217113,32.11583145,microcystin,0.2,0.078824385,0.667788676,0.802796575,0.498133866
12641259,Lake Frances,-112.2557569,48.28063705,microcystin,0.2,0.000657128,0.112467857,0.172273286,0.071627526
12642095,Lake Elwell,-111.2105669,48.34703682,microcystin,0.2,0.000809856,0.113008052,0.172872739,0.072067834
12654491,Waterton Lake,-113.8955983,48.97911436,microcystin,0.2,0.002039391,0.117439842,0.177779115,0.075694703
1267710,Lake Worth,-97.46161459,32.80930205,microcystin,0.2,0.062231276,0.527839092,0.659109722,0.392602437
1267786,Lake Weatherford,-97.6880348,32.78417592,microcystin,0.2,0.045538127,0.382536808,0.486269245,0.288505748
1267898,Lake Arlington,-97.2131737,32.70434793,microcystin,0.2,0.0397095,0.335169979,0.428063303,0.253500346
1267968,Benbrook Lake,-97.46823448,32.62671188,microcystin,0.2,0.018958123,0.194872061,0.262901774,0.141076784
12684491,Cottonwood Lake,-98.67431039,44.78572956,microcystin,0.2,0.089283686,0.744223846,0.867847952,0.563164479
12694806,Lake Byron,-98.13667504,44.56674042,microcystin,0.2,0.105599364,0.838208461,0.933113726,0.657997463
1269548,Mountain Creek Lake,-96.96142416,32.71805505,microcystin,0.2,0.087956847,0.735191178,0.860703251,0.555051316
12729425,Wild Horse Lake,-108.5467751,47.18437425,microcystin,0.2,0.014691792,0.172285615,0.237889862,0.121880064
12729527,War Horse Lake,-108.5517475,47.12036344,microcystin,0.2,0.042738958,0.359445274,0.457870145,0.271579158
127819344,Spinney Mountain Reservoir,-105.6440378,38.9864365,microcystin,0.2,0.00145843,0.115327317,0.175442842,0.073962697
12812445,Enlargement Upper Sunshine Reservoir,-109.0626144,44.0499144,microcystin,0.2,0.001161623,0.114260858,0.174261746,0.073090505
12869679,Boysen Reservoir,-108.1837339,43.31610437,microcystin,0.2,0.026451145,0.239812773,0.313952318,0.178622747
12869789,Pilot Butte Reservoir,-108.7739315,43.20737233,microcystin,0.2,0.000838515,0.113109668,0.172985467,0.072150706
12869793,Ocean Lake,-108.602042,43.18465915,microcystin,0.2,0.029670973,0.261178202,0.338900214,0.195996228
12890503,Ray Lake,-108.8298186,42.95423628,microcystin,0.2,0.000708855,0.112650559,0.172476067,0.0717764
12898716,Ocean Lake Habitat Reservoir Number 5,-109.1131971,43.18944622,microcystin,0.2,0.002071485,0.117557517,0.177909129,0.075791345
1291638,Lavon Lake,-96.47542133,33.06325312,microcystin,0.2,0.048555057,0.408029684,0.517530872,0.306956787
12951696,Otsego Lake,-84.69347522,44.95171864,microcystin,0.2,0.001095236,0.114023499,0.173998711,0.072896586
12951922,West Twin Lake,-84.35014067,44.87620344,microcystin,0.2,0.001842669,0.116720778,0.176984372,0.075104531
12951932,East Twin Lake,-84.30842887,44.87033611,microcystin,0.2,0.001806789,0.11659004,0.176839822,0.074997297
12953672,Foote Dam Pond,-83.47355768,44.44434737,microcystin,0.2,0.000623168,0.112348048,0.172140289,0.071529924
12954210,Lake Saint Helen,-84.4425165,44.36935464,microcystin,0.2,0.006221327,0.133654187,0.195600288,0.089151965
12961411,Beaver Lake,-83.79922661,44.93689971,microcystin,0.2,0.000526574,0.112007882,0.171762592,0.07125292
12961431,Turtle Lake,-83.8932325,44.89837046,microcystin,0.2,0.00043339,0.111680575,0.171399047,0.070986538
12961453,Hubbard Lake,-83.56349021,44.80467113,microcystin,0.2,0.000529133,0.112016882,0.171772587,0.071260247
1296744,New Terrell City Lake,-96.1728402,32.74228383,microcystin,0.2,0.031025495,0.27052547,0.34994694,0.203486575
12988539,Buckskin Lake,-89.93714314,45.89405639,microcystin,0.2,0.002999534,0.121004685,0.181712404,0.078629739
12990815,Big Pine Lake,-90.06394497,45.98437677,microcystin,0.2,0.003268378,0.122019446,0.182830154,0.079467902
12991001,Round Lake/Plum Lake,-90.06168216,45.91583992,microcystin,0.2,0.01707604,0.184642071,0.251529553,0.132395218
12991467,Solberg Lake,-90.37212993,45.75464622,microcystin,0.2,0.011491974,0.156743642,0.220844103,0.108653949
12995134,Pymatuning Reservoir,-80.4187725,41.62577636,microcystin,0.2,0.092796547,0.767143807,0.885304482,0.584398376
12996298,Shenango River Lake,-80.4752562,41.31035113,microcystin,0.2,0.021227916,0.207773544,0.277365525,0.151970404
13014857,Holloway Reservoir,-83.46300866,43.11512902,microcystin,0.2,0.010789921,0.153490358,0.217285988,0.105891258
13015079,Nepessing Lake,-83.37283122,43.01616362,microcystin,0.2,0.00045277,0.111748579,0.171474591,0.071041871
13039532,Chippewa Lake,-85.29742048,43.7545066,microcystin,0.2,0.001262461,0.11462221,0.174662073,0.073385866
13044785,N Houghton Lake,-84.77679065,44.38555504,microcystin,0.2,0.005414248,0.130384147,0.192018106,0.086417537
13044845,E Houghton Lake,-84.64873964,44.31127611,microcystin,0.2,0.012781054,0.162863077,0.227544499,0.113857809
13045189,Lake Lancer,-84.44589279,44.11103235,microcystin,0.2,0.00038948,0.111526632,0.171228018,0.070861302
1304891,Lake Bridgeport,-97.92223316,33.22586044,microcystin,0.2,0.000851483,0.113155678,0.173036503,0.072188232
13054044,Twin Lakes,-84.45543592,45.74815901,microcystin,0.2,0.009542341,0.147845757,0.211116402,0.101106799
13054046,French Farm Lake,-84.76885404,45.74387675,microcystin,0.2,0.004721524,0.127631904,0.188999444,0.08412335
13054126,Alke Paradise,-84.75121403,45.68729776,microcystin,0.2,0.002022313,0.117377264,0.17770997,0.075643316
13056972,Lake Bellaire,-85.21946299,44.94550986,microcystin,0.2,0.000844837,0.113132094,0.173010343,0.072168997
